time,operating_hours,fuel_consumption(liter),engine_id
2018-01-12,1416,3891.2,3850565523
2018-01-13,1416,3891.2,3850565523
2018-01-14,1416,3891.2,3850565523
2018-01-15,1423,4864,3850565523
2018-01-16,1427,4275.2,3850565523
2018-01-17,1432,3660.8,3850565523
2018-01-18,1437,5017.6,3850565523
2018-01-19,1440,4556.8,3850565523
2018-01-20,1440,4556.8,3850565523
2018-01-21,1440,4556.8,3850565523
2018-01-22,1447,3814.4,3850565523
2018-01-23,1453,5017.6,3850565523
2018-01-24,1457,4096,3850565523
2018-01-25,1459,3609.6,3850565523
2018-01-26,1465,5017.6,3850565523
2018-01-27,1465,5017.6,3850565523
2018-01-28,1465,5017.6,3850565523
2018-01-29,1471,4480,3850565523
2018-01-30,1475,3660.8,3850565523
2018-01-31,1482,5017.6,3850565523
2018-02-01,1487,4403.2,3850565523
2018-02-02,1492,3609.6,3850565523
2018-02-03,1492,3609.6,3850565523
2018-02-04,1492,3609.6,3850565523
2018-02-05,1499,4736,3850565523
2018-02-06,1506,3558.4,3850565523
2018-02-07,1512,5017.6,3850565523
2018-02-08,1517,4044.8,3850565523
2018-02-09,1521,3302.4,3850565523
2018-02-10,1521,3302.4,3850565523
2018-02-11,1521,3302.4,3850565523
2018-02-12,1526,5017.6,3850565523
2018-02-13,1531,4403.2,3850565523
2018-02-14,1536,4070.4,3850565523
2018-02-15,1539,3328,3850565523
2018-02-16,1542,4940.8,3850565523
2018-02-17,1542,4940.8,3850565523
2018-02-18,1542,4940.8,3850565523
2018-02-19,1546,4889.6,3850565523
2018-02-20,1549,4428.8,3850565523
2018-02-21,1554,3737.6,3850565523
2018-02-22,1558,5017.6,3850565523
2018-02-23,1561,4966.4,3850565523
2018-02-24,1561,4966.4,3850565523
2018-02-25,1561,4966.4,3850565523
2018-02-26,1567,4070.4,3850565523
2018-02-27,1571,3200,3850565523
2018-02-28,1575,5017.6,3850565523
2018-03-01,1581,4505.6,3850565523
2018-03-02,1584,3840,3850565523
2018-03-03,1584,3840,3850565523
2018-03-04,1584,3840,3850565523
2018-03-05,1587,3481.6,3850565523
2018-03-06,1591,5017.6,3850565523
2018-03-07,1595,4736,3850565523
2018-03-08,1601,4147.2,3850565523
2018-03-09,1607,5017.6,3850565523
2018-03-10,1607,5017.6,3850565523
2018-03-11,1607,5017.6,3850565523
2018-03-12,1612,4556.8,3850565523
2018-03-13,1617,4096,3850565523
2018-03-14,1621,5043.2,3850565523
2018-03-15,1622,5017.6,3850565523
2018-03-16,1625,4838.4,3850565523
2018-03-17,1625,4838.4,3850565523
2018-03-18,1625,4838.4,3850565523
2018-03-19,1630,4198.4,3850565523
2018-03-20,1637,3660.8,3850565523
2018-03-21,1642,5043.2,3850565523
2018-03-22,1647,4326.4,3850565523
2018-03-23,1653,3558.4,3850565523
2018-03-24,1653,3558.4,3850565523
2018-03-25,1653,3558.4,3850565523
2018-03-26,1657,5017.6,3850565523
2018-03-27,1663,4480,3850565523
2018-03-28,1666,3584,3850565523
2018-03-29,1672,5017.6,3850565523
2017-12-20,2514,4966.4,5452766296
2017-12-21,2519,4940.8,5452766296
2017-12-22,2525,4275.2,5452766296
2017-12-23,2525,4275.2,5452766296
2017-12-24,2525,4275.2,5452766296
2017-12-25,2525,4275.2,5452766296
2017-12-26,2525,4275.2,5452766296
2017-12-27,2533,3686.4,5452766296
2017-12-28,2539,3558.4,5452766296
2017-12-29,2544,3353.6,5452766296
2017-12-30,2544,3353.6,5452766296
2017-12-31,2544,3353.6,5452766296
2018-01-01,2544,3353.6,5452766296
2018-01-02,2551,4992,5452766296
2018-01-03,2559,4864,5452766296
2018-01-04,2566,3968,5452766296
2018-01-05,2572,4992,5452766296
2018-01-06,2572,4992,5452766296
2018-01-07,2572,4992,5452766296
2018-01-08,2581,4915.2,5452766296
2018-01-09,2586,4044.8,5452766296
2018-01-10,2593,4736,5452766296
2018-01-11,2599,4864,5452766296
2018-01-12,2604,4198.4,5452766296
2018-01-13,2604,4198.4,5452766296
2018-01-14,2604,4198.4,5452766296
2018-01-15,2612,4992,5452766296
2018-01-16,2620,4915.2,5452766296
2018-01-17,2627,4044.8,5452766296
2018-01-18,2634,4992,5452766296
2018-01-19,2638,4761.6,5452766296
2018-01-20,2638,4761.6,5452766296
2018-01-21,2638,4761.6,5452766296
2018-01-22,2646,4224,5452766296
2018-01-23,2653,4992,5452766296
2018-01-24,2658,4736,5452766296
2018-01-25,2665,4096,5452766296
2018-01-26,2670,3353.6,5452766296
2018-01-27,2670,3353.6,5452766296
2018-01-28,2670,3353.6,5452766296
2018-01-29,2678,4761.6,5452766296
2018-01-30,2683,3763.2,5452766296
2018-01-31,2693,4812.8,5452766296
2018-02-01,2693,4480,5452766296
2018-02-02,2694,4454.4,5452766296
2018-02-03,2694,4454.4,5452766296
2018-02-04,2694,4454.4,5452766296
2018-02-05,2701,4326.4,5452766296
2018-02-06,2708,3430.4,5452766296
2018-02-07,2715,4761.6,5452766296
2018-02-08,2722,4019.2,5452766296
2018-02-09,2728,4915.2,5452766296
2018-02-10,2728,4915.2,5452766296
2018-02-11,2728,4915.2,5452766296
2018-02-12,2736,4659.2,5452766296
2018-02-13,2741,3814.4,5452766296
2018-02-14,2748,4966.4,5452766296
2018-02-15,2754,4838.4,5452766296
2018-02-16,2760,4198.4,5452766296
2018-02-17,2760,4198.4,5452766296
2018-02-18,2760,4198.4,5452766296
2018-02-19,2768,3635.2,5452766296
2018-02-20,2777,4940.8,5452766296
2018-02-21,2787,4019.2,5452766296
2018-02-22,2796,4966.4,5452766296
2018-02-23,2802,4147.2,5452766296
2018-02-24,2802,4147.2,5452766296
2018-02-25,2802,4147.2,5452766296
2018-02-26,2808,4966.4,5452766296
2018-02-27,2815,4659.2,5452766296
2018-02-28,2823,3968,5452766296
2018-03-01,2828,4966.4,5452766296
2018-03-02,2834,4940.8,5452766296
2018-03-03,2834,4940.8,5452766296
2018-03-04,2834,4940.8,5452766296
2018-03-05,2842,4121.6,5452766296
2018-03-06,2850,4864,5452766296
2018-03-07,2858,4736,5452766296
2018-03-08,2865,3891.2,5452766296
2018-03-09,2871,4940.8,5452766296
2018-03-10,2871,4940.8,5452766296
2018-03-11,2871,4940.8,5452766296
2018-03-12,2879,4428.8,5452766296
2018-03-13,2887,4940.8,5452766296
2018-03-14,2895,4915.2,5452766296
2018-03-15,2902,4172.8,5452766296
2018-03-16,2908,4966.4,5452766296
2018-03-17,2908,4966.4,5452766296
2018-03-18,2908,4966.4,5452766296
2018-03-19,2914,4633.6,5452766296
2018-03-20,2922,4966.4,5452766296
2018-03-21,2930,4889.6,5452766296
2018-03-22,2936,4019.2,5452766296
2018-03-23,2943,3993.6,5452766296
2018-03-24,2943,3993.6,5452766296
2018-03-25,2943,3993.6,5452766296
2018-03-26,2951,4966.4,5452766296
2018-03-27,2959,4403.2,5452766296
2018-03-28,2967,4966.4,5452766296
2018-03-29,2973,4761.6,5452766296
2017-12-20,1514,4776,5452799100
2017-12-21,1514,4776,5452799100
2017-12-22,1514,4776,5452799100
2017-12-23,1514,4776,5452799100
2017-12-24,1514,4776,5452799100
2017-12-25,1514,4776,5452799100
2017-12-26,1514,4776,5452799100
2017-12-27,1514,4776,5452799100
2017-12-28,1514,4776,5452799100
2017-12-29,1514,4776,5452799100
2017-12-30,1514,4776,5452799100
2017-12-31,1514,4776,5452799100
2018-01-01,1514,4776,5452799100
2018-01-02,1514,4776,5452799100
2018-01-03,1514,4776,5452799100
2018-01-04,1514,4776,5452799100
2018-01-05,1514,4776,5452799100
2018-01-06,1514,4776,5452799100
2018-01-07,1514,4776,5452799100
2018-01-08,1514,4776,5452799100
2018-01-09,1514,4776,5452799100
2018-01-10,1514,4776,5452799100
2018-01-11,1514,4776,5452799100
2018-01-12,1514,4776,5452799100
2018-01-13,1514,4776,5452799100
2018-01-14,1514,4776,5452799100
2018-01-15,1514,4776,5452799100
2018-01-16,1514,4776,5452799100
2018-01-17,1514,4776,5452799100
2018-01-18,1514,4776,5452799100
2018-01-19,1514,4776,5452799100
2018-01-20,1514,4776,5452799100
2018-01-21,1514,4776,5452799100
2018-01-22,1514,4776,5452799100
2018-01-23,1514,4776,5452799100
2018-01-24,1514,4776,5452799100
2018-01-25,1514,4776,5452799100
2018-01-26,1514,4776,5452799100
2018-01-27,1514,4776,5452799100
2018-01-28,1514,4776,5452799100
2018-01-29,1514,4776,5452799100
2018-01-30,1514,4776,5452799100
2018-01-31,1514,4776,5452799100
2018-02-01,1514,4776,5452799100
2018-02-02,1514,4776,5452799100
2018-02-03,1514,4776,5452799100
2018-02-04,1514,4776,5452799100
2018-02-05,1514,4776,5452799100
2018-02-06,1514,4776,5452799100
2018-02-07,1514,4776,5452799100
2018-02-08,1514,4776,5452799100
2018-02-09,1514,4776,5452799100
2018-02-10,1514,4776,5452799100
2018-02-11,1514,4776,5452799100
2018-02-12,1514,4776,5452799100
2018-02-13,1514,4776,5452799100
2018-02-14,1514,4776,5452799100
2018-02-15,1514,4776,5452799100
2018-02-16,1514,4776,5452799100
2018-02-17,1514,4776,5452799100
2018-02-18,1514,4776,5452799100
2018-02-19,1514,4776,5452799100
2018-02-20,1514,4776,5452799100
2018-02-21,1514,4776,5452799100
2018-02-22,1514,4776,5452799100
2018-02-23,1514,4776,5452799100
2018-02-24,1514,4776,5452799100
2018-02-25,1514,4776,5452799100
2018-02-26,1514,4776,5452799100
2018-02-27,1514,4776,5452799100
2018-02-28,1514,4776,5452799100
2018-03-01,1514,4776,5452799100
2018-03-02,1514,4776,5452799100
2018-03-03,1514,4776,5452799100
2018-03-04,1514,4776,5452799100
2018-03-05,1514,4776,5452799100
2018-03-06,1514,4776,5452799100
2018-03-07,1514,4776,5452799100
2018-03-08,1514,4776,5452799100
2018-03-09,1514,4776,5452799100
2018-03-10,1514,4776,5452799100
2018-03-11,1514,4776,5452799100
2018-03-12,1514,4776,5452799100
2018-03-13,1514,4776,5452799100
2018-03-14,1514,4776,5452799100
2018-03-15,1514,4776,5452799100
2018-03-16,1514,4776,5452799100
2018-03-17,1514,4776,5452799100
2018-03-18,1514,4776,5452799100
2018-03-19,1514,4776,5452799100
2018-03-20,1514,4776,5452799100
2018-03-21,1514,4776,5452799100
2018-03-22,1514,4776,5452799100
2018-03-23,1514,4776,5452799100
2018-03-24,1514,4776,5452799100
2018-03-25,1514,4776,5452799100
2018-03-26,1514,4776,5452799100
2018-03-27,1514,4776,5452799100
2018-03-28,1514,4776,5452799100
2018-03-29,1514,4776,5452799100
2017-12-20,2550,4138,5452799200
2017-12-21,2551,4139,5452799200
2017-12-22,2552,4140,5452799200
2017-12-23,2553,4141,5452799200
2017-12-24,2554,4142,5452799200
2017-12-25,2555,4143,5452799200
2017-12-26,2556,4144,5452799200
2017-12-27,2557,4145,5452799200
2017-12-28,2558,4146,5452799200
2017-12-29,2559,4147,5452799200
2017-12-30,2560,4148,5452799200
2017-12-31,2561,4149,5452799200
2018-01-01,2562,4150,5452799200
2018-01-02,2563,4151,5452799200
2018-01-03,2564,4152,5452799200
2018-01-04,2565,4153,5452799200
2018-01-05,2566,4154,5452799200
2018-01-06,2567,4155,5452799200
2018-01-07,2568,4156,5452799200
2018-01-08,2569,4157,5452799200
2018-01-09,2570,4158,5452799200
2018-01-10,2571,4159,5452799200
2018-01-11,2572,4160,5452799200
2018-01-12,2573,4161,5452799200
2018-01-13,2574,4162,5452799200
2018-01-14,2575,4163,5452799200
2018-01-15,2576,4164,5452799200
2018-01-16,2577,4165,5452799200
2018-01-17,2578,4166,5452799200
2018-01-18,2579,4167,5452799200
2018-01-19,2580,4168,5452799200
2018-01-20,2581,4169,5452799200
2018-01-21,2582,4170,5452799200
2018-01-22,2583,4171,5452799200
2018-01-23,2584,4172,5452799200
2018-01-24,2585,4173,5452799200
2018-01-25,2586,4174,5452799200
2018-01-26,2587,4175,5452799200
2018-01-27,2588,4176,5452799200
2018-01-28,2589,4177,5452799200
2018-01-29,2590,4178,5452799200
2018-01-30,2591,4179,5452799200
2018-01-31,2592,4180,5452799200
2018-02-01,2593,4181,5452799200
2018-02-02,2594,4182,5452799200
2018-02-03,1096,4183,5452799200
2018-02-04,1088,4184,5452799200
2018-02-05,1080,4185,5452799200
2018-02-06,1072,4186,5452799200
2018-02-07,1064,4187,5452799200
2018-02-08,1056,4188,5452799200
2018-02-09,1048,4189,5452799200
2018-02-10,1040,4190,5452799200
2018-02-11,1032,4191,5452799200
2018-02-12,1024,4192,5452799200
2018-02-13,1016,4193,5452799200
2018-02-14,1008,4194,5452799200
2018-02-15,1000,4195,5452799200
2018-02-16,992,4196,5452799200
2018-02-17,984,4197,5452799200
2018-02-18,976,4198,5452799200
2018-02-19,968,4199,5452799200
2018-02-20,960,4200,5452799200
2018-02-21,952,4201,5452799200
2018-02-22,944,4202,5452799200
2018-02-23,936,4203,5452799200
2018-02-24,928,4204,5452799200
2018-02-25,920,4205,5452799200
2018-02-26,912,4206,5452799200
2018-02-27,904,4207,5452799200
2018-02-28,896,4208,5452799200
2018-03-01,888,4209,5452799200
2018-03-02,880,4210,5452799200
2018-03-03,872,4211,5452799200
2018-03-04,864,4212,5452799200
2018-03-05,856,4213,5452799200
2018-03-06,848,4214,5452799200
2018-03-07,840,4215,5452799200
2018-03-08,832,4216,5452799200
2018-03-09,824,4217,5452799200
2018-03-10,816,4218,5452799200
2018-03-11,808,4219,5452799200
2018-03-12,800,4220,5452799200
2018-03-13,792,4221,5452799200
2018-03-14,784,4222,5452799200
2018-03-15,776,4223,5452799200
2018-03-16,768,4224,5452799200
2018-03-17,760,4225,5452799200
2018-03-18,2638,4226,5452799200
2018-03-19,2639,4227,5452799200
2018-03-20,2640,4228,5452799200
2018-03-21,2641,4229,5452799200
2018-03-22,2642,4230,5452799200
2018-03-23,2643,4231,5452799200
2018-03-24,2644,4232,5452799200
2018-03-25,2645,4233,5452799200
2018-03-26,2646,4234,5452799200
2018-03-27,2647,4235,5452799200
2018-03-28,2648,4236,5452799200
2018-03-29,2649,4237,5452799200
2017-12-20,1514,4776,5452799300
2017-12-21,1519,4776,5452799300
2017-12-22,1524,4776,5452799300
2017-12-23,1529,4776,5452799300
2017-12-24,1534,4776,5452799300
2017-12-25,1539,4776,5452799300
2017-12-26,1544,4776,5452799300
2017-12-27,1549,4776,5452799300
2017-12-28,1554,4776,5452799300
2017-12-29,1559,4776,5452799300
2017-12-30,1564,4776,5452799300
2017-12-31,1569,4776,5452799300
2018-01-01,1574,4776,5452799300
2018-01-02,1579,4776,5452799300
2018-01-03,1584,4776,5452799300
2018-01-04,1589,4776,5452799300
2018-01-05,1594,4776,5452799300
2018-01-06,1599,4776,5452799300
2018-01-07,1604,4776,5452799300
2018-01-08,1609,4776,5452799300
2018-01-09,1614,4776,5452799300
2018-01-10,1619,4776,5452799300
2018-01-11,1624,4776,5452799300
2018-01-12,1629,4776,5452799300
2018-01-13,1634,4776,5452799300
2018-01-14,0,4776,5452799300
2018-01-15,0,4776,5452799300
2018-01-16,1649,4776,5452799300
2018-01-17,1654,4776,5452799300
2018-01-18,1659,4776,5452799300
2018-01-19,1664,4776,5452799300
2018-01-20,1669,4776,5452799300
2018-01-21,1674,4776,5452799300
2018-01-22,1679,4776,5452799300
2018-01-23,1684,4776,5452799300
2018-01-24,1689,4776,5452799300
2018-01-25,1694,4776,5452799300
2018-01-26,1699,4776,5452799300
2018-01-27,1704,4776,5452799300
2018-01-28,1709,4776,5452799300
2018-01-29,1714,4776,5452799300
2018-01-30,1719,4776,5452799300
2018-01-31,1724,4776,5452799300
2018-02-01,1729,4776,5452799300
2018-02-02,1734,4776,5452799300
2018-02-03,1739,4776,5452799300
2018-02-04,1744,4776,5452799300
2018-02-05,1749,4776,5452799300
2018-02-06,1754,4776,5452799300
2018-02-07,1759,4776,5452799300
2018-02-08,1764,4776,5452799300
2018-02-09,1769,4776,5452799300
2018-02-10,1774,4776,5452799300
2018-02-11,1779,4776,5452799300
2018-02-12,1784,4776,5452799300
2018-02-13,1789,4776,5452799300
2018-02-14,1794,4776,5452799300
2018-02-15,1799,4776,5452799300
2018-02-16,1804,4776,5452799300
2018-02-17,1809,4776,5452799300
2018-02-18,1814,4776,5452799300
2018-02-19,1819,4776,5452799300
2018-02-20,1824,4776,5452799300
2018-02-21,1829,4776,5452799300
2018-02-22,1834,4776,5452799300
2018-02-23,1839,4776,5452799300
2018-02-24,1844,4776,5452799300
2018-02-25,1849,4776,5452799300
2018-02-26,1854,4776,5452799300
2018-02-27,1859,4776,5452799300
2018-02-28,1864,4776,5452799300
2018-03-01,1869,4776,5452799300
2018-03-02,1874,4776,5452799300
2018-03-03,1879,4776,5452799300
2018-03-04,1884,4776,5452799300
2018-03-05,1889,4776,5452799300
2018-03-06,1894,4776,5452799300
2018-03-07,1899,4776,5452799300
2018-03-08,1904,4776,5452799300
2018-03-09,19090,4776,5452799300
2018-03-10,19140,4776,5452799300
2018-03-11,1919,4776,5452799300
2018-03-12,1924,4776,5452799300
2018-03-13,1929,4776,5452799300
2018-03-14,1934,4776,5452799300
2018-03-15,1939,4776,5452799300
2018-03-16,1944,4776,5452799300
2018-03-17,1949,4776,5452799300
2018-03-18,1954,4776,5452799300
2018-03-19,1959,4776,5452799300
2018-03-20,1964,4776,5452799300
2018-03-21,1969,4776,5452799300
2018-03-22,1974,4776,5452799300
2018-03-23,1979,4776,5452799300
2018-03-24,1984,4776,5452799300
2018-03-25,1989,4776,5452799300
2018-03-26,1994,4776,5452799300
2018-03-27,1999,4776,5452799300
2018-03-28,2004,4776,5452799300
2018-03-29,2009,4776,5452799300
2017-12-20,10356,3916,5452799400
2017-12-21,10386,3980,5452799400
2017-12-22,10416,3916,5452799400
2017-12-23,10446,3980,5452799400
2017-12-24,10476,3917,5452799400
2017-12-25,10506,3981,5452799400
2017-12-26,10536,3917,5452799400
2017-12-27,10566,3981,5452799400
2017-12-28,10596,3918,5452799400
2017-12-29,10626,3982,5452799400
2017-12-30,10656,3918,5452799400
2017-12-31,10686,3982,5452799400
2018-01-01,10716,3919,5452799400
2018-01-02,10746,3917,5452799400
2018-01-03,10776,3981,5452799400
2018-01-04,10806,3917,5452799400
2018-01-05,10836,3981,5452799400
2018-01-06,10866,3918,5452799400
2018-01-07,10896,3982,5452799400
2018-01-08,10926,3918,5452799400
2018-01-09,10956,3982,5452799400
2018-01-10,10986,3919,5452799400
2018-01-11,11016,3983,5452799400
2018-01-12,11046,3919,5452799400
2018-01-13,11076,3983,5452799400
2018-01-14,11106,3920,5452799400
2018-01-15,11136,3918,5452799400
2018-01-16,11166,3982,5452799400
2018-01-17,11196,3918,5452799400
2018-01-18,11226,3982,5452799400
2018-01-19,11256,3919,5452799400
2018-01-20,11286,3983,5452799400
2018-01-21,11316,3919,5452799400
2018-01-22,11346,3983,5452799400
2018-01-23,11376,3920,5452799400
2018-01-24,11406,3984,5452799400
2018-01-25,11436,3917,5452799400
2018-01-26,11466,3981,5452799400
2018-01-27,11496,3917,5452799400
2018-01-28,11526,3981,5452799400
2018-01-29,11556,3918,5452799400
2018-01-30,11586,3982,5452799400
2018-01-31,11616,3918,5452799400
2018-02-01,11646,3982,5452799400
2018-02-02,11676,3919,5452799400
2018-02-03,11706,3983,5452799400
2018-02-04,11736,3919,5452799400
2018-02-05,11766,3983,5452799400
2018-02-06,11796,3920,5452799400
2018-02-07,11826,3918,5452799400
2018-02-08,11856,3982,5452799400
2018-02-09,11886,3918,5452799400
2018-02-10,11916,3982,5452799400
2018-02-11,11946,3919,5452799400
2018-02-12,11976,3983,5452799400
2018-02-13,12006,3919,5452799400
2018-02-14,12036,3983,5452799400
2018-02-15,12066,3920,5452799400
2018-02-16,12096,3984,5452799400
2018-02-17,12126,3920,5452799400
2018-02-18,12156,3984,5452799400
2018-02-19,12186,3921,5452799400
2018-02-20,12216,3919,5452799400
2018-02-21,12246,3983,5452799400
2018-02-22,12276,3919,5452799400
2018-02-23,12306,3983,5452799400
2018-02-24,12336,3920,5452799400
2018-02-25,12366,3984,5452799400
2018-02-26,12396,3920,5452799400
2018-02-27,12426,3984,5452799400
2018-02-28,12456,3921,5452799400
2018-03-01,12486,3985,5452799400
2018-03-02,12516,3918,5452799400
2018-03-03,12546,3982,5452799400
2018-03-04,12576,3918,5452799400
2018-03-05,12606,3982,5452799400
2018-03-06,12636,3919,5452799400
2018-03-07,12666,3983,5452799400
2018-03-08,12696,3919,5452799400
2018-03-09,12726,3983,5452799400
2018-03-10,12756,3920,5452799400
2018-03-11,12786,3984,5452799400
2018-03-12,12816,3920,5452799400
2018-03-13,12846,3984,5452799400
2018-03-14,12876,3921,5452799400
2018-03-15,12906,3919,5452799400
2018-03-16,12936,3983,5452799400
2018-03-17,12966,3919,5452799400
2018-03-18,12996,3983,5452799400
2018-03-19,13026,3920,5452799400
2018-03-20,13056,3984,5452799400
2018-03-21,13086,3920,5452799400
2018-03-22,13116,3984,5452799400
2018-03-23,13146,3921,5452799400
2018-03-24,13176,3985,5452799400
2018-03-25,13206,3921,5452799400
2018-03-26,13236,3985,5452799400
2018-03-27,13266,3922,5452799400
2018-03-28,13296,3920,5452799400
2018-03-29,13326,3984,5452799400
